"Target value","Lower bound","Upper bound","Sector value","Target name","Row name","Measure name","Source code","Section name","Row value"
55.672144,53.63,57.71,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Georgia"
45.948299,42.63,49.26,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Hawaii"
NA,NA,NA,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Idaho"
68.469244,66.45,70.49,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Illinois"
NA,NA,NA,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Indiana"
79.589443,75.5,83.68,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Iowa"
72.369508,67.66,77.08,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Kansas"
68.293355,65.37,71.22,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Kentucky"
60.519171,58.98,62.06,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Louisiana"
69.765695,64.61,74.92,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Maine"
59.565691,54.64,64.5,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Maryland"
78.454945,75.96,80.95,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Massachusetts"
68.673817,65.43,71.91,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Michigan"
74.203507,71.32,77.09,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Minnesota"
63.08634,59.03,67.15,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Mississippi"
NA,NA,NA,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Missouri"
NA,NA,NA,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Montana"
63.978617,56.6,71.36,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Nebraska"
31.21446,27.02,35.41,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Nevada"
91.518743,88.74,94.29,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","New Hampshire"
72.143407,69.04,75.24,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","New Jersey"
37.732347,31.5,43.97,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","New Mexico"
45.413821,43.19,47.64,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","New York"
71.59919,68.56,74.64,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","North Carolina"
NA,NA,NA,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","North Dakota"
68.326821,65.54,71.11,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Ohio"
59.888319,57.26,62.51,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Oklahoma"
61.710338,49.96,73.46,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Oregon"
83.335675,81.04,85.63,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Pennsylvania"
NA,NA,NA,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Rhode Island"
71.816702,68.81,74.82,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","South Carolina"
71.679569,62.03,81.33,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","South Dakota"
55.586365,51.01,60.17,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Tennessee"
61.398436,58.99,63.81,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Texas"
34.224194,24.49,43.96,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Utah"
NA,NA,NA,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Vermont"
70.726826,67.73,73.72,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Virginia"
41.07074,38.03,44.11,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Washington"
63.59815,61.99,65.21,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","West Virginia"
66.413289,62.94,69.89,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Wisconsin"
48.261772,44.98,51.54,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Wyoming"
11.03542,9.84,12.23,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Puerto Rico"
73.674819,72.06,75.29,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Total"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Alabama"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Alaska"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Arizona"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Arkansas"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","California"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Colorado"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Connecticut"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Delaware"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","District of Columbia"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Florida"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Georgia"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Hawaii"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Idaho"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Illinois"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Indiana"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Iowa"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Kansas"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Kentucky"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Louisiana"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Maine"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Maryland"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Massachusetts"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Michigan"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Minnesota"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Mississippi"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Missouri"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Montana"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Nebraska"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Nevada"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","New Hampshire"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","New Jersey"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","New Mexico"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","New York"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","North Carolina"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","North Dakota"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Ohio"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Oklahoma"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Oregon"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Pennsylvania"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Rhode Island"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","South Carolina"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","South Dakota"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Tennessee"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Texas"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Utah"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Vermont"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Virginia"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Washington"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","West Virginia"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Wisconsin"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Wyoming"
NA,NA,NA,"Other","Title IV loans (includes Parent PLUS Loans)","Institution State","Share >0","iivcmu","A7 Percentages","Puerto Rico"
53.848353,53.04,54.65,"Total","Title IV loans (includes Parent PLUS Loans)","Institution HBCU Status","Share >0","mfmzrl","A7 Percentages","Total"
53.482426,52.67,54.29,"Total","Title IV loans (includes Parent PLUS Loans)","Institution HBCU Status","Share >0","mfmzrl","A7 Percentages","Non-HBCUs"
73.234551,69.67,76.8,"Total","Title IV loans (includes Parent PLUS Loans)","Institution HBCU Status","Share >0","mfmzrl","A7 Percentages","HBCUs"
20.461887,19.72,21.2,"Public 2-year","Title IV loans (includes Parent PLUS Loans)","Institution HBCU Status","Share >0","mfmzrl","A7 Percentages","Total"
20.607835,19.86,21.36,"Public 2-year","Title IV loans (includes Parent PLUS Loans)","Institution HBCU Status","Share >0","mfmzrl","A7 Percentages","Non-HBCUs"
3.959163,2.63,5.29,"Public 2-year","Title IV loans (includes Parent PLUS Loans)","Institution HBCU Status","Share >0","mfmzrl","A7 Percentages","HBCUs"
57.526919,56.86,58.19,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution HBCU Status","Share >0","mfmzrl","A7 Percentages","Total"
56.987231,56.31,57.67,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution HBCU Status","Share >0","mfmzrl","A7 Percentages","Non-HBCUs"
79.670705,76.35,82.99,"Public 4-year","Title IV loans (includes Parent PLUS Loans)","Institution HBCU Status","Share >0","mfmzrl","A7 Percentages","HBCUs"
73.674819,72.06,75.29,"Other","Title IV loans (includes Parent PLUS Loans)","Institution HBCU Status","Share >0","mfmzrl","A7 Percentages","Total"
73.47164,71.81,75.13,"Other","Title IV loans (includes Parent PLUS Loans)","Institution HBCU Status","Share >0","mfmzrl","A7 Percentages","Non-HBCUs"
85.52095,77.7,93.34,"Other","Title IV loans (includes Parent PLUS Loans)","Institution HBCU Status","Share >0","mfmzrl","A7 Percentages","HBCUs"
53.848353,53.04,54.65,"Total","Title IV loans (includes Parent PLUS Loans)","Institution MSI Status","Share >0","ncctai","A7 Percentages","Total"
60.999069,59.88,62.12,"Total","Title IV loans (includes Parent PLUS Loans)","Institution MSI Status","Share >0","ncctai","A7 Percentages","Not an MSI"
73.234551,69.67,76.8,"Total","Title IV loans (includes Parent PLUS Loans)","Institution MSI Status","Share >0","ncctai","A7 Percentages","HBCU"
53.133404,49.52,56.75,"Total","Title IV loans (includes Parent PLUS Loans)","Institution MSI Status","Share >0","ncctai","A7 Percentages","PBI"
39.629107,36.68,42.58,"Total","Title IV loans (includes Parent PLUS Loans)","Institution MSI Status","Share >0","ncctai","A7 Percentages","HSI"
49.119553,44.52,53.72,"Total","Title IV loans (includes Parent PLUS Loans)","Institution MSI Status","Share >0","ncctai","A7 Percentages","AAPISI"
13.051858,-2.8,28.9,"Total","Title IV loans (includes Parent PLUS Loans)","Institution MSI Status","Share >0","ncctai","A7 Percentages","Tribal college"
41.251279,33.5,49,"Total","Title IV loans (includes Parent PLUS Loans)","Institution MSI Status","Share >0","ncctai","A7 Percentages","Other MSI"
